State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,
37,173,NC,Swain County,"54,357",
37,175,NC,Transylvania County,"62,002",
37,177,NC,Tyrrell County,"46,072",
37,179,NC,Union County,"98,776",
37,181,NC,Vance County,"45,408",
37,183,NC,Wake County,"103,084",
37,185,NC,Warren County,"47,866",
37,187,NC,Washington County,"47,239",
37,189,NC,Watauga County,"62,045",
37,191,NC,Wayne County,"56,313",
37,193,NC,Wilkes County,"50,848",
37,195,NC,Wilson County,"52,620",
37,197,NC,Yadkin County,"61,626",
37,199,NC,Yancey County,"54,913",
38,000,ND,North Dakota,"77,346",
38,001,ND,Adams County,"58,192",
38,003,ND,Barnes County,"70,559",
38,005,ND,Benson County,"60,632",
38,007,ND,Billings County,"82,565",
38,009,ND,Bottineau County,"74,272",
38,011,ND,Bowman County,"68,434",
38,013,ND,Burke County,"79,188",
38,015,ND,Burleigh County,"86,521",
38,017,ND,Cass County,"75,477",
38,019,ND,Cavalier County,"80,749",
38,021,ND,Dickey County,"72,643",
38,023,ND,Divide County,"75,310",
38,025,ND,Dunn County,"87,618",
38,027,ND,Eddy County,"66,603",
38,029,ND,Emmons County,"65,012",
38,031,ND,Foster County,"71,345",
38,033,ND,Golden Valley County,"59,464",
38,035,ND,Grand Forks County,"72,369",
38,037,ND,Grant County,"51,827",
38,039,ND,Griggs County,"71,071",
38,041,ND,Hettinger County,"64,506",
38,043,ND,Kidder County,"60,473",
38,045,ND,LaMoure County,"69,797",
38,047,ND,Logan County,"61,043",
38,049,ND,McHenry County,"68,973",
38,051,ND,McIntosh County,"60,218",
38,053,ND,McKenzie County,"99,157",
38,055,ND,McLean County,"78,277",
38,057,ND,Mercer County,"85,274",
38,059,ND,Morton County,"80,159",
38,061,ND,Mountrail County,"73,541",
38,063,ND,Nelson County,"69,274",
38,065,ND,Oliver County,"81,382",
38,067,ND,Pembina County,"75,603",
38,069,ND,Pierce County,"61,222",
38,071,ND,Ramsey County,"70,084",
38,073,ND,Ransom County,"78,270",
38,075,ND,Renville County,"74,336",
38,077,ND,Richland County,"76,371",
38,079,ND,Rolette County,"56,952",
38,081,ND,Sargent County,"79,053",
38,083,ND,Sheridan County,"62,251",
38,085,ND,Sioux County,"46,931",
38,087,ND,Slope County,"56,665",
38,089,ND,Stark County,"82,174",
38,091,ND,Steele County,"87,300",
38,093,ND,Stutsman County,"69,088",
38,095,ND,Towner County,"76,241",
38,097,ND,Traill County,"82,020",
38,099,ND,Walsh County,"80,235",
38,101,ND,Ward County,"71,754",
38,103,ND,Wells County,"74,681",
38,105,ND,Williams County,"92,537",
39,000,OH,Ohio,"67,873",
39,001,OH,Adams County,"55,693",
39,003,OH,Allen County,"65,665",
39,005,OH,Ashland County,"66,149",
39,007,OH,Ashtabula County,"58,152",
39,009,OH,Athens County,"53,616",
39,011,OH,Auglaize County,"73,542",
39,013,OH,Belmont County,"56,716",
39,015,OH,Brown County,"68,289",
39,017,OH,Butler County,"80,066",
39,019,OH,Carroll County,"67,044",
39,021,OH,Champaign County,"70,230",
39,023,OH,Clark County,"58,684",
39,025,OH,Clermont County,"82,143",
39,027,OH,Clinton County,"67,813",
39,029,OH,Columbiana County,"55,744",
39,031,OH,Coshocton County,"57,694",
39,033,OH,Crawford County,"58,982",
39,035,OH,Cuyahoga County,"61,912",
39,037,OH,Darke County,"67,609",
39,039,OH,Defiance County,"72,241",
39,041,OH,Delaware County,"128,300",
39,043,OH,Erie County,"62,547",
39,045,OH,Fairfield County,"84,701",
39,047,OH,Fayette County,"63,348",
39,049,OH,Franklin County,"71,730",
39,051,OH,Fulton County,"70,724",
39,053,OH,Gallia County,"53,956",
39,055,OH,Geauga County,"99,863",
39,057,OH,Greene County,"84,015",
39,059,OH,Guernsey County,"54,757",
39,061,OH,Hamilton County,"68,810",
39,063,OH,Hancock County,"72,065",
39,065,OH,Hardin County,"59,713",
39,067,OH,Harrison County,"57,050",
39,069,OH,Henry County,"81,899",
39,071,OH,Highland County,"61,760",
39,073,OH,Hocking County,"58,018",
39,075,OH,Holmes County,"74,490",
39,077,OH,Huron County,"64,331",
39,079,OH,Jackson County,"54,431",
39,081,OH,Jefferson County,"56,276",
39,083,OH,Knox County,"66,844",
39,085,OH,Lake County,"73,559",
39,087,OH,Lawrence County,"56,879",
39,089,OH,Licking County,"76,496",
39,091,OH,Logan County,"68,964",
39,093,OH,Lorain County,"75,496",
39,095,OH,Lucas County,"60,525",
39,097,OH,Madison County,"81,836",
39,099,OH,Mahoning County,"52,914",
39,101,OH,Marion County,"56,991",
39,103,OH,Medina County,"90,211",
39,105,OH,Meigs County,"50,127",
39,107,OH,Mercer County,"79,974",
39,109,OH,Miami County,"75,735",
39,111,OH,Monroe County,"54,285",
39,113,OH,Montgomery County,"62,650",
39,115,OH,Morgan County,"52,585",
39,117,OH,Morrow County,"70,109",
39,119,OH,Muskingum County,"58,806",
39,121,OH,Noble County,"61,751",
39,123,OH,Ottawa County,"76,582",
39,125,OH,Paulding County,"67,692",
39,127,OH,Perry County,"62,677",
39,129,OH,Pickaway County,"76,471",
39,131,OH,Pike County,"54,256",
39,133,OH,Portage County,"73,911",
39,135,OH,Preble County,"76,621",
39,137,OH,Putnam County,"79,412",
39,139,OH,Richland County,"57,261",
39,141,OH,Ross County,"61,651",
39,143,OH,Sandusky County,"64,744",
39,145,OH,Scioto County,"52,447",
39,147,OH,Seneca County,"62,966",
39,149,OH,Shelby County,"67,351",
39,151,OH,Stark County,"63,673",
39,153,OH,Summit County,"69,786",
39,155,OH,Trumbull County,"51,668",
39,157,OH,Tuscarawas County,"62,098",
39,159,OH,Union County,"104,592",
39,161,OH,Van Wert County,"60,555",
39,163,OH,Vinton County,"52,999",
39,165,OH,Warren County,"107,973",
39,167,OH,Washington County,"59,646",
39,169,OH,Wayne County,"69,834",
39,171,OH,Williams County,"61,183",
39,173,OH,Wood County,"73,906",
39,175,OH,Wyandot County,"69,913",
40,000,OK,Oklahoma,"62,120",
40,001,OK,Adair County,"44,808",
40,003,OK,Alfalfa County,"57,517",
40,005,OK,Atoka County,"49,815",
40,007,OK,Beaver County,"67,112",
40,009,OK,Beckham County,"51,960",
40,011,OK,Blaine County,"58,573",
40,013,OK,Bryan County,"50,105",
40,015,OK,Caddo County,"50,742",
40,017,OK,Canadian County,"86,539",
40,019,OK,Carter County,"56,270",
40,021,OK,Cherokee County,"50,434",
40,023,OK,Choctaw County,"44,307",
40,025,OK,Cimarron County,"56,166",
40,027,OK,Cleveland County,"74,889",
40,029,OK,Coal County,"46,921",
40,031,OK,Comanche County,"56,973",
40,033,OK,Cotton County,"52,735",
40,035,OK,Craig County,"49,914",
40,037,OK,Creek County,"58,195",
40,039,OK,Custer County,"55,458",
40,041,OK,Delaware County,"48,763",
40,043,OK,Dewey County,"55,952",
40,045,OK,Ellis County,"57,212",
40,047,OK,Garfield County,"61,132",
40,049,OK,Garvin County,"57,170",
40,051,OK,Grady County,"70,838",
40,053,OK,Grant County,"57,737",
40,055,OK,Greer County,"43,089",
40,057,OK,Harmon County,"45,931",
40,059,OK,Harper County,"62,950",
40,061,OK,Haskell County,"49,471",
40,063,OK,Hughes County,"50,872",
40,065,OK,Jackson County,"58,371",
40,067,OK,Jefferson County,"43,298",
40,069,OK,Johnston County,"49,984",
40,071,OK,Kay County,"55,440",
40,073,OK,Kingfisher County,"72,345",
40,075,OK,Kiowa County,"44,393",
40,077,OK,Latimer County,"41,241",
40,079,OK,Le Flore County,"50,469",
40,081,OK,Lincoln County,"56,344",
40,083,OK,Logan County,"77,836",
40,085,OK,Love County,"58,771",
40,087,OK,McClain County,"80,952",
40,089,OK,McCurtain County,"48,589",
40,091,OK,McIntosh County,"46,509",
40,093,OK,Major County,"64,527",
40,095,OK,Marshall County,"54,966",
40,097,OK,Mayes County,"59,498",
40,099,OK,Murray County,"63,623",
40,101,OK,Muskogee County,"52,188",
40,103,OK,Noble County,"60,758",
40,105,OK,Nowata County,"54,831",
40,107,OK,Okfuskee County,"44,661",
40,109,OK,Oklahoma County,"65,979",
40,111,OK,Okmulgee County,"53,938",
40,113,OK,Osage County,"61,279",
40,115,OK,Ottawa County,"48,937",
40,117,OK,Pawnee County,"52,744",
40,119,OK,Payne County,"56,811",
40,121,OK,Pittsburg County,"51,514",
40,123,OK,Pontotoc County,"61,269",
40,125,OK,Pottawatomie County,"57,089",
40,127,OK,Pushmataha County,"45,012",
40,129,OK,Roger Mills County,"57,132",
40,131,OK,Rogers County,"73,688",
40,133,OK,Seminole County,"49,000",
40,135,OK,Sequoyah County,"48,050",
40,137,OK,Stephens County,"56,649",
40,139,OK,Texas County,"67,901",
40,141,OK,Tillman County,"46,314",
40,143,OK,Tulsa County,"65,619",
40,145,OK,Wagoner County,"80,246",
40,147,OK,Washington County,"66,236",
40,149,OK,Washita County,"54,874",
40,151,OK,Woods County,"56,740",
40,153,OK,Woodward County,"59,312",
41,000,OR,Oregon,"80,061",
41,001,OR,Baker County,"59,123",
41,003,OR,Benton County,"74,800",
41,005,OR,Clackamas County,"100,376",
41,007,OR,Clatsop County,"65,160",
41,009,OR,Columbia County,"81,463",
41,011,OR,Coos County,"61,386",
41,013,OR,Crook County,"73,421",
41,015,OR,Curry County,"55,238",
41,017,OR,Deschutes County,"95,414",
41,019,OR,Douglas County,"60,296",
41,021,OR,Gilliam County,"74,010",
41,023,OR,Grant County,"61,024",
41,025,OR,Harney County,"56,649",
41,027,OR,Hood River County,"79,092",
41,029,OR,Jackson County,"71,030",
41,031,OR,Jefferson County,"68,419",
41,033,OR,Josephine County,"61,575",
41,035,OR,Klamath County,"54,630",
41,037,OR,Lake County,"56,518",
41,039,OR,Lane County,"70,065",
41,041,OR,Lincoln County,"61,603",
41,043,OR,Linn County,"70,242",
41,045,OR,Malheur County,"53,762",
41,047,OR,Marion County,"73,210",
41,049,OR,Morrow County,"80,508",
41,051,OR,Multnomah County,"83,290",
41,053,OR,Polk County,"79,970",
41,055,OR,Sherman County,"73,123",
41,057,OR,Tillamook County,"68,717",
41,059,OR,Umatilla County,"62,890",
41,061,OR,Union County,"63,524",
41,063,OR,Wallowa County,"61,173",
41,065,OR,Wasco County,"65,701",
41,067,OR,Washington County,"103,486",
41,069,OR,Wheeler County,"46,315",
41,071,OR,Yamhill County,"86,887",
42,000,PA,Pennsylvania,"73,826",
42,001,PA,Adams County,"77,041",
42,003,PA,Allegheny County,"76,488",
42,005,PA,Armstrong County,"61,521",
42,007,PA,Beaver County,"66,846",
42,009,PA,Bedford County,"58,319",
42,011,PA,Berks County,"75,655",
42,013,PA,Blair County,"54,909",
42,015,PA,Bradford County,"61,270",
42,017,PA,Bucks County,"107,006",
42,019,PA,Butler County,"80,978",
42,021,PA,Cambria County,"55,592",
42,023,PA,Cameron County,"51,035",
42,025,PA,Carbon County,"64,894",
42,027,PA,Centre County,"69,999",
42,029,PA,Chester County,"120,925",
42,031,PA,Clarion County,"56,911",
42,033,PA,Clearfield County,"60,213",
42,035,PA,Clinton County,"55,946",
42,037,PA,Columbia County,"63,605",
42,039,PA,Crawford County,"60,545",
42,041,PA,Cumberland County,"82,507",
42,043,PA,Dauphin County,"73,929",
42,045,PA,Delaware County,"84,180",
42,047,PA,Elk County,"66,378",
42,049,PA,Erie County,"60,721",
42,051,PA,Fayette County,"54,030",
42,053,PA,Forest County,"48,084",
42,055,PA,Franklin County,"75,532",
42,057,PA,Fulton County,"62,044",
42,059,PA,Greene County,"60,627",
42,061,PA,Huntingdon County,"61,812",
42,063,PA,Indiana County,"57,110",
42,065,PA,Jefferson County,"49,430",
42,067,PA,Juniata County,"59,755",
42,069,PA,Lackawanna County,"57,570",
42,071,PA,Lancaster County,"80,210",
42,073,PA,Lawrence County,"61,686",
42,075,PA,Lebanon County,"78,284",
42,077,PA,Lehigh County,"76,270",
42,079,PA,Luzerne County,"60,165",
42,081,PA,Lycoming County,"62,063",
42,083,PA,Mc Kean County,"59,522",
42,085,PA,Mercer County,"61,530",
42,087,PA,Mifflin County,"58,758",
42,089,PA,Monroe County,"73,408",
42,091,PA,Montgomery County,"106,780",
42,093,PA,Montour County,"73,087",
42,095,PA,Northampton County,"84,051",
42,097,PA,Northumberland County,"58,834",
42,099,PA,Perry County,"71,392",
42,101,PA,Philadelphia County,"60,196",
42,103,PA,Pike County,"71,698",
42,105,PA,Potter County,"57,850",
42,107,PA,Schuylkill County,"63,479",
42,109,PA,Snyder County,"68,089",
42,111,PA,Somerset County,"59,562",
42,113,PA,Sullivan County,"59,604",
42,115,PA,Susquehanna County,"70,021",
42,117,PA,Tioga County,"62,918",
42,119,PA,Union County,"82,708",
42,121,PA,Venango County,"57,256",
42,123,PA,Warren County,"57,469",
42,125,PA,Washington County,"76,957",
42,127,PA,Wayne County,"68,429",
42,129,PA,Westmoreland County,"70,985",
42,131,PA,Wyoming County,"66,855",
42,133,PA,York County,"81,213",
44,000,RI,Rhode Island,"83,518",
44,001,RI,Bristol County,"99,802",
44,003,RI,Kent County,"89,914",
44,005,RI,Newport County,"99,912",
44,007,RI,Providence County,"75,307",
44,009,RI,Washington County,"101,749",
45,000,SC,South Carolina,"67,988",
45,001,SC,Abbeville County,"51,580",
45,003,SC,Aiken County,"67,769",
45,005,SC,Allendale County,"35,477",
45,007,SC,Anderson County,"64,813",
45,009,SC,Bamberg County,"41,555",
45,011,SC,Barnwell County,"46,482",
45,013,SC,Beaufort County,"82,199",
45,015,SC,Berkeley County,"82,414",
45,017,SC,Calhoun County,"58,916",
45,019,SC,Charleston County,"88,111",
45,021,SC,Cherokee County,"57,768",
45,023,SC,Chester County,"51,383",
45,025,SC,Chesterfield County,"50,962",
45,027,SC,Clarendon County,"47,675",
45,029,SC,Colleton County,"48,504",
45,031,SC,Darlington County,"46,249",
45,033,SC,Dillon County,"45,269",
45,035,SC,Dorchester County,"78,329",
45,037,SC,Edgefield County,"62,851",
45,039,SC,Fairfield County,"48,123",
45,041,SC,Florence County,"56,144",
45,043,SC,Georgetown County,"69,379",
45,045,SC,Greenville County,"76,281",
45,047,SC,Greenwood County,"56,726",
45,049,SC,Hampton County,"44,774",
45,051,SC,Horry County,"68,684",
45,053,SC,Jasper County,"61,816",
45,055,SC,Kershaw County,"69,277",
45,057,SC,Lancaster County,"74,417",
45,059,SC,Laurens County,"56,237",
45,061,SC,Lee County,"46,256",
45,063,SC,Lexington County,"76,559",
45,065,SC,McCormick County,"58,475",
45,067,SC,Marion County,"40,171",
45,069,SC,Marlboro County,"42,308",
45,071,SC,Newberry County,"57,325",
45,073,SC,Oconee County,"67,161",
45,075,SC,Orangeburg County,"50,959",
45,077,SC,Pickens County,"58,480",
45,079,SC,Richland County,"61,508",
45,081,SC,Saluda County,"60,220",
45,083,SC,Spartanburg County,"64,649",
45,085,SC,Sumter County,"55,481",
45,087,SC,Union County,"40,008",
45,089,SC,Williamsburg County,"43,711",
45,091,SC,York County,"82,495",
46,000,SD,South Dakota,"72,794",
46,003,SD,Aurora County,"66,789",
46,005,SD,Beadle County,"59,721",
46,007,SD,Bennett County,"48,547",
46,009,SD,Bon Homme County,"67,069",
46,011,SD,Brookings County,"75,209",
46,013,SD,Brown County,"67,491",
46,015,SD,Brule County,"69,383",
46,017,SD,Buffalo County,"32,803",
46,019,SD,Butte County,"62,368",
46,021,SD,Campbell County,"64,367",
46,023,SD,Charles Mix County,"59,721",
46,025,SD,Clark County,"65,768",
46,027,SD,Clay County,"63,752",
46,029,SD,Codington County,"66,288",
46,031,SD,Corson County,"42,911",
46,033,SD,Custer County,"76,579",
46,035,SD,Davison County,"67,847",
46,037,SD,Day County,"60,503",
46,039,SD,Deuel County,"67,290",
46,041,SD,Dewey County,"48,477",
46,043,SD,Douglas County,"68,324",
46,045,SD,Edmunds County,"74,870",
46,047,SD,Fall River County,"58,834",
46,049,SD,Faulk County,"66,810",
46,051,SD,Grant County,"73,409",
46,053,SD,Gregory County,"54,134",
46,055,SD,Haakon County,"62,682",
46,057,SD,Hamlin County,"87,571",
46,059,SD,Hand County,"69,681",
46,061,SD,Hanson County,"72,307",
46,063,SD,Harding County,"59,255",
46,065,SD,Hughes County,"75,885",
46,067,SD,Hutchinson County,"68,648",
46,069,SD,Hyde County,"66,253",
46,071,SD,Jackson County,"47,946",
46,073,SD,Jerauld County,"57,613",
46,075,SD,Jones County,"60,640",
46,077,SD,Kingsbury County,"67,518",
46,079,SD,Lake County,"70,136",
46,081,SD,Lawrence County,"69,088",
46,083,SD,Lincoln County,"102,130",
46,085,SD,Lyman County,"55,274",
46,087,SD,McCook County,"85,702",
46,089,SD,McPherson County,"55,704",
46,091,SD,Marshall County,"69,480",
46,093,SD,Meade County,"74,577",
46,095,SD,Mellette County,"48,596",
46,097,SD,Miner County,"69,943",
46,099,SD,Minnehaha County,"73,277",
46,101,SD,Moody County,"72,783",
46,102,SD,Oglala Lakota County,"42,791",
46,103,SD,Pennington County,"74,641",
46,105,SD,Perkins County,"56,922",
46,107,SD,Potter County,"70,243",
46,109,SD,Roberts County,"65,069",
46,111,SD,Sanborn County,"67,523",
46,115,SD,Spink County,"69,262",
46,117,SD,Stanley County,"82,778",
46,119,SD,Sully County,"74,496",
46,121,SD,Todd County,"50,268",
46,123,SD,Tripp County,"58,195",
46,125,SD,Turner County,"75,454",
46,127,SD,Union County,"97,016",
46,129,SD,Walworth County,"57,426",
46,135,SD,Yankton County,"73,061",
46,137,SD,Ziebach County,"42,254",
47,000,TN,Tennessee,"67,651",
47,001,TN,Anderson County,"61,009",
47,003,TN,Bedford County,"69,272",
47,005,TN,Benton County,"52,795",
47,007,TN,Bledsoe County,"50,731",
47,009,TN,Blount County,"77,206",
47,011,TN,Bradley County,"61,440",
47,013,TN,Campbell County,"50,443",
47,015,TN,Cannon County,"60,098",
47,017,TN,Carroll County,"51,159",
47,019,TN,Carter County,"48,885",
47,021,TN,Cheatham County,"82,030",
47,023,TN,Chester County,"65,714",
47,025,TN,Claiborne County,"53,195",
47,027,TN,Clay County,"46,575",
47,029,TN,Cocke County,"47,491",
47,031,TN,Coffee County,"65,038",
47,033,TN,Crockett County,"56,083",
47,035,TN,Cumberland County,"60,632",
47,037,TN,Davidson County,"80,216",
47,039,TN,Decatur County,"52,000",
47,041,TN,DeKalb County,"57,936",
47,043,TN,Dickson County,"74,028",
47,045,TN,Dyer County,"57,548",
47,047,TN,Fayette County,"76,680",
47,049,TN,Fentress County,"47,860",
47,051,TN,Franklin County,"64,243",
47,053,TN,Gibson County,"57,630",
47,055,TN,Giles County,"60,422",
47,057,TN,Grainger County,"57,132",
47,059,TN,Greene County,"54,188",
47,061,TN,Grundy County,"41,370",
47,063,TN,Hamblen County,"55,904",
47,065,TN,Hamilton County,"73,319",
47,067,TN,Hancock County,"39,077",
47,069,TN,Hardeman County,"47,551",
47,071,TN,Hardin County,"49,126",
47,073,TN,Hawkins County,"54,454",
47,075,TN,Haywood County,"42,579",
47,077,TN,Henderson County,"55,656",
47,079,TN,Henry County,"52,064",
47,081,TN,Hickman County,"59,650",
47,083,TN,Houston County,"56,951",
47,085,TN,Humphreys County,"63,017",
47,087,TN,Jackson County,"48,285",
47,089,TN,Jefferson County,"62,730",
47,091,TN,Johnson County,"51,597",
47,093,TN,Knox County,"70,457",
47,095,TN,Lake County,"40,778",
47,097,TN,Lauderdale County,"51,486",
47,099,TN,Lawrence County,"55,845",
47,101,TN,Lewis County,"55,231",
47,103,TN,Lincoln County,"60,974",
47,105,TN,Loudon County,"81,605",
47,107,TN,McMinn County,"55,852",
47,109,TN,McNairy County,"54,516",
47,111,TN,Macon County,"57,496",
47,113,TN,Madison County,"60,663",
47,115,TN,Marion County,"57,109",
47,117,TN,Marshall County,"73,770",
47,119,TN,Maury County,"74,164",
47,121,TN,Meigs County,"56,161",
47,123,TN,Monroe County,"58,980",
47,125,TN,Montgomery County,"74,701",
47,127,TN,Moore County,"66,435",
47,129,TN,Morgan County,"55,668",
47,131,TN,Obion County,"54,428",
47,133,TN,Overton County,"52,236",
47,135,TN,Perry County,"50,014",
47,137,TN,Pickett County,"46,177",
47,139,TN,Polk County,"57,045",
47,141,TN,Putnam County,"57,896",
47,143,TN,Rhea County,"57,682",
47,145,TN,Roane County,"65,970",
47,147,TN,Robertson County,"81,529",
47,149,TN,Rutherford County,"81,987",
47,151,TN,Scott County,"46,923",
47,153,TN,Sequatchie County,"62,157",
47,155,TN,Sevier County,"60,704",
47,157,TN,Shelby County,"62,402",
47,159,TN,Smith County,"72,153",
47,161,TN,Stewart County,"60,634",
47,163,TN,Sullivan County,"57,016",
47,165,TN,Sumner County,"86,376",
47,167,TN,Tipton County,"70,886",
47,169,TN,Trousdale County,"62,658",
47,171,TN,Unicoi County,"54,955",
47,173,TN,Union County,"64,244",
47,175,TN,Van Buren County,"58,584",
47,177,TN,Warren County,"49,436",
47,179,TN,Washington County,"62,028",
47,181,TN,Wayne County,"51,817",
47,183,TN,Weakley County,"55,285",
47,185,TN,White County,"63,690",
47,187,TN,Williamson County,"136,007",
47,189,TN,Wilson County,"96,466",
48,000,TX,Texas,"75,778",
48,001,TX,Anderson County,"56,548",
48,003,TX,Andrews County,"80,936",
48,005,TX,Angelina County,"57,298",
48,007,TX,Aransas County,"60,112",
48,009,TX,Archer County,"71,672",
48,011,TX,Armstrong County,"68,555",
48,013,TX,Atascosa County,"58,330",
48,015,TX,Austin County,"73,248",
48,017,TX,Bailey County,"51,193",
48,019,TX,Bandera County,"66,649",
48,021,TX,Bastrop County,"77,345",
48,023,TX,Baylor County,"49,566",
48,025,TX,Bee County,"54,072",
48,027,TX,Bell County,"69,562",
48,029,TX,Bexar County,"69,755",
48,031,TX,Blanco County,"91,031",
48,033,TX,Borden County,"80,738",
48,035,TX,Bosque County,"66,325",
48,037,TX,Bowie County,"55,343",
48,039,TX,Brazoria County,"93,071",
48,041,TX,Brazos County,"55,724",
48,043,TX,Brewster County,"57,871",
48,045,TX,Briscoe County,"57,983",
48,047,TX,Brooks County,"36,695",
48,049,TX,Brown County,"57,744",
48,051,TX,Burleson County,"63,764",
48,053,TX,Burnet County,"77,824",
48,055,TX,Caldwell County,"63,395",
48,057,TX,Calhoun County,"68,885",
48,059,TX,Callahan County,"63,378",
48,061,TX,Cameron County,"51,716",
48,063,TX,Camp County,"53,775",
48,065,TX,Carson County,"73,716",
48,067,TX,Cass County,"52,092",
48,069,TX,Castro County,"55,135",
48,071,TX,Chambers County,"103,034",
48,073,TX,Cherokee County,"57,691",
48,075,TX,Childress County,"53,921",
48,077,TX,Clay County,"73,557",
48,079,TX,Cochran County,"46,409",
48,081,TX,Coke County,"56,786",
48,083,TX,Coleman County,"48,955",
48,085,TX,Collin County,"120,149",
48,087,TX,Collingsworth County,"48,858",
48,089,TX,Colorado County,"61,410",
48,091,TX,Comal County,"99,871",
48,093,TX,Comanche County,"54,726",
48,095,TX,Concho County,"54,909",
48,097,TX,Cooke County,"75,003",
48,099,TX,Coryell County,"72,724",
48,101,TX,Cottle County,"52,342",
48,103,TX,Crane County,"58,133",
48,105,TX,Crockett County,"58,833",
48,107,TX,Crosby County,"46,106",
48,109,TX,Culberson County,"54,183",
48,111,TX,Dallam County,"61,424",
48,113,TX,Dallas County,"74,352",
48,115,TX,Dawson County,"55,057",
48,117,TX,Deaf Smith County,"60,118",
48,119,TX,Delta County,"56,945",
48,121,TX,Denton County,"107,401",
48,123,TX,DeWitt County,"61,067",
48,125,TX,Dickens County,"47,356",
48,127,TX,Dimmit County,"45,002",
48,129,TX,Donley County,"48,934",
48,131,TX,Duval County,"40,415",
48,133,TX,Eastland County,"52,188",
48,135,TX,Ector County,"66,813",
48,137,TX,Edwards County,"51,691",
48,139,TX,Ellis County,"90,077",
48,141,TX,El Paso County,"58,656",
48,143,TX,Erath County,"63,564",
48,145,TX,Falls County,"49,940",
48,147,TX,Fannin County,"66,381",
48,149,TX,Fayette County,"71,442",
48,151,TX,Fisher County,"61,808",
48,153,TX,Floyd County,"46,817",
48,155,TX,Foard County,"50,030",
48,157,TX,Fort Bend County,"106,213",
48,159,TX,Franklin County,"59,972",
48,161,TX,Freestone County,"58,850",
48,163,TX,Frio County,"50,112",
48,165,TX,Gaines County,"66,019",
48,167,TX,Galveston County,"83,080",
48,169,TX,Garza County,"53,190",
48,171,TX,Gillespie County,"76,238",
48,173,TX,Glasscock County,"99,602",
48,175,TX,Goliad County,"64,024",
48,177,TX,Gonzales County,"56,350",
48,179,TX,Gray County,"56,726",
48,181,TX,Grayson County,"69,442",
48,183,TX,Gregg County,"61,254",
48,185,TX,Grimes County,"64,708",
48,187,TX,Guadalupe County,"94,952",
48,189,TX,Hale County,"52,487",
48,191,TX,Hall County,"40,725",
48,193,TX,Hamilton County,"59,403",
48,195,TX,Hansford County,"68,171",
48,197,TX,Hardeman County,"50,431",
48,199,TX,Hardin County,"73,943",
48,201,TX,Harris County,"72,348",
48,203,TX,Harrison County,"62,710",
48,205,TX,Hartley County,"88,312",
48,207,TX,Haskell County,"49,755",
48,209,TX,Hays County,"88,491",
48,211,TX,Hemphill County,"72,565",
48,213,TX,Henderson County,"58,965",
48,215,TX,Hidalgo County,"53,160",
48,217,TX,Hill County,"61,840",
48,219,TX,Hockley County,"60,851",
48,221,TX,Hood County,"82,428",
48,223,TX,Hopkins County,"61,112",
48,225,TX,Houston County,"52,649",
48,227,TX,Howard County,"63,398",
48,229,TX,Hudspeth County,"47,693",
48,231,TX,Hunt County,"70,427",
48,233,TX,Hutchinson County,"64,752",
48,235,TX,Irion County,"75,689",
48,237,TX,Jack County,"62,721",
48,239,TX,Jackson County,"62,026",
48,241,TX,Jasper County,"58,113",
48,243,TX,Jeff Davis County,"63,614",
48,245,TX,Jefferson County,"59,298",
48,247,TX,Jim Hogg County,"44,736",
48,249,TX,Jim Wells County,"50,814",
48,251,TX,Johnson County,"83,229",
48,253,TX,Jones County,"51,671",
48,255,TX,Karnes County,"62,059",
48,257,TX,Kaufman County,"90,064",
48,259,TX,Kendall County,"112,618",
48,261,TX,Kenedy County,"43,037",
48,263,TX,Kent County,"62,437",
48,265,TX,Kerr County,"64,662",
48,267,TX,Kimble County,"54,562",
48,269,TX,King County,"85,720",
48,271,TX,Kinney County,"53,572",
48,273,TX,Kleberg County,"52,903",
48,275,TX,Knox County,"55,414",
48,277,TX,Lamar County,"56,275",
48,279,TX,Lamb County,"57,113",
48,281,TX,Lampasas County,"71,484",
48,283,TX,La Salle County,"48,675",
48,285,TX,Lavaca County,"64,145",
48,287,TX,Lee County,"71,112",
48,289,TX,Leon County,"59,488",
48,291,TX,Liberty County,"72,329",
48,293,TX,Limestone County,"53,482",
48,295,TX,Lipscomb County,"67,386",
48,297,TX,Live Oak County,"59,202",
48,299,TX,Llano County,"71,475",
48,301,TX,Loving County,"86,760",
48,303,TX,Lubbock County,"57,883",
48,305,TX,Lynn County,"57,338",
48,307,TX,McCulloch County,"47,814",
48,309,TX,McLennan County,"63,377",
48,311,TX,McMullen County,"71,112",
48,313,TX,Madison County,"53,301",
48,315,TX,Marion County,"47,660",
48,317,TX,Martin County,"81,637",
48,319,TX,Mason County,"62,435",
48,321,TX,Matagorda County,"58,996",
48,323,TX,Maverick County,"46,052",
48,325,TX,Medina County,"70,707",
48,327,TX,Menard County,"45,438",
48,329,TX,Midland County,"94,375",
48,331,TX,Milam County,"63,456",
48,333,TX,Mills County,"56,328",
48,335,TX,Mitchell County,"53,255",
48,337,TX,Montague County,"60,336",
48,339,TX,Montgomery County,"92,578",
48,341,TX,Moore County,"64,003",
48,343,TX,Morris County,"51,598",
48,345,TX,Motley County,"48,952",
48,347,TX,Nacogdoches County,"52,516",
48,349,TX,Navarro County,"59,659",
48,351,TX,Newton County,"51,302",
48,353,TX,Nolan County,"53,370",
48,355,TX,Nueces County,"63,669",
